O,738,32101,40295
O,739,20121,58475
O,740,64133,90689
O,741,48910,31663
O,742,27102,7595
O,743,73607,16374
O,744,22275,52809
O,745,47295,79862
O,746,32231,65462
O,747,23573,1560
O,748,59763,6416
O,749,15001,5883
O,750,69540,94218
O,751,35688,27897
O,752,4688,21608
O,753,5677,79624
O,754,99575,24904
O,755,88265,8339
O,756,77548,96335
O,757,71955,74331
O,758,30515,43874
O,759,15192,16378
O,760,56996,28844
O,761,44276,73127
O,762,32535,94149
O,763,35542,71132
O,764,2425,83879
O,765,2706,20068
O,766,2085,95093
O,767,5647,88572
O,768,94880,8618
O,769,76691,6934
O,770,81572,36359
O,771,36750,64886
O,772,8132,24158
O,773,17814,60744
O,774,21325,9154
O,775,25889,65323
O,776,15040,11541
O,777,57778,14551
O,778,94447,46031
O,779,23366,61668
O,780,84828,78438
O,781,54724,77259
O,782,90372,64547
O,783,9923,84355
O,784,50788,77733
O,785,84019,40599
O,786,44399,1440
O,787,36196,94704
O,788,35388,20629
O,789,47965,2068
O,790,62054,78102
O,791,41961,58208
O,792,64214,42924
O,793,36430,53554
O,794,71943,29272
O,795,24529,98419
O,796,4270,22842
O,797,42461,20902
O,798,50229,56092
O,799,94376,87266
O,800,5439,79826
O,801,45686,28759
O,802,26565,58244
O,803,16729,68622
O,804,51229,36663
O,805,21185,94014
O,806,73927,20254
O,807,67620,79799
O,808,73568,32368
O,809,62581,88021
O,810,32438,38105
O,811,27591,67549
O,812,61893,49408
O,813,15558,39345
O,814,56602,75554
O,815,94317,8172
O,816,35164,41231
O,817,54501,99930
O,818,11017,48690
O,819,17875,87870
O,820,81058,50486
O,821,54772,77851
O,822,1835,42003
O,823,78481,28576
O,824,55997,68676
O,825,57244,99286
O,826,90009,84422
O,827,25641,39937
O,828,59413,78750
O,829,15790,56695
O,830,87538,5597
O,831,94603,48478
O,832,74118,21939
O,833,18143,82139
O,834,84742,82096
O,835,16182,21304
O,836,64759,40959
O,837,7877,86153
O,838,75902,10842
O,839,67991,93385
O,840,25566,65237
O,841,23949,15929
O,842,32451,57913
O,843,19347,46072
O,844,77080,11594
O,845,54539,77320
O,846,15068,44108
O,847,4277,12511
O,848,58674,98404
O,849,7191,53874
O,850,6224,12186
O,851,15743,61818
O,852,89095,4676
O,853,98916,60571
O,854,40770,25215
O,855,5812,85795
O,856,88688,8300
O,857,82974,73501
O,858,3619,16762
O,859,54763,4947
O,860,1183,85156
O,861,66038,78503
O,862,11682,66415
O,863,80401,89508
O,864,22180,40632
O,865,16503,4419
O,866,2428,62303
O,867,39386,96275
O,868,90521,38611
O,869,48782,48869
O,870,55312,43879
O,871,2348,77362
O,872,56279,28040
O,873,94390,64127
O,874,93769,94766
O,875,38665,21678
O,876,45421,13851
O,877,81167,11370
O,878,75093,8629
O,879,99982,83808
O,880,71904,57624
O,881,24515,59403
O,882,24421,83629
O,883,16858,13668
O,884,54115,68745
O,885,12555,55738
O,886,93771,14973
O,887,94352,36094
O,888,52895,66566
O,889,32334,84901
O,890,78883,68213
O,891,74729,16207
O,892,79110,25312
O,893,17070,84176
O,894,22992,52907
O,895,53119,51010
O,896,89219,50586
O,897,32553,12002
O,898,26612,96660
O,899,97183,3264
O,900,70553,76257
O,901,75632,54304
O,902,423,5475
O,903,55001,21489
O,904,56886,75547
O,905,43189,41687
O,906,14126,58728
O,907,57098,73467
O,908,87713,8459
O,909,32593,8576
O,910,38921,99788
O,911,128,3019
O,912,3797,38008
O,913,4302,29786
O,914,56854,18992
O,915,55990,97383
O,916,43007,33055
O,917,98068,56169
O,918,90528,43831
O,919,56123,38774
O,920,72421,62716
O,921,6792,32082
O,922,66366,25587
O,923,47524,57094
O,924,34634,85925
O,925,30116,97600
O,926,70697,2930
O,927,4653,30524
O,928,75773,60044
O,929,33658,8490
O,930,3017,79073
O,931,48023,59571
O,932,5971,41864
O,933,53252,83105
O,934,45416,85327
O,935,23973,22221
O,936,73974,67855
O,937,93767,99808
O,938,76252,32951
O,939,89811,83828
O,940,63219,34784
O,941,60583,8486
O,942,51482,36459
O,943,85151,24522
O,944,92340,87349
O,945,37965,1267
O,946,76183,51468
O,947,69960,65321
O,948,21982,6235
O,949,93991,3294
O,950,73879,16568
O,951,54333,33919
O,952,50300,2232
O,953,32214,78367
O,954,40454,52939
O,955,12816,83515
O,956,24058,8838
O,957,78979,86089
O,958,76483,91528
O,959,70737,7105
O,960,60029,57884
O,961,37361,49428
O,962,57204,87384
O,963,81166,46198
O,964,31040,90826
O,965,37697,58258
O,966,96658,62619
O,967,6079,9251
O,968,13834,78946
O,969,45972,33195
O,970,84479,5436
O,971,76917,5834
O,972,73750,71309
O,973,1879,63141
O,974,56912,64911
O,975,96218,43872
O,976,46474,59596
O,977,16808,12293
O,978,26014,2818
O,979,27036,43345
O,980,43851,76771
O,981,58150,70103
O,982,39439,70574
O,983,79792,67763
O,984,39276,66503
O,985,35733,48351
O,986,17804,57765
O,987,34148,53492
O,988,45918,94376
O,989,88469,65997
O,990,97979,21322
O,991,54236,11684
O,992,66222,27787
O,993,12803,40859
O,994,93635,71706
O,995,88855,61762
O,996,79444,73269
O,997,21952,76900
O,998,88977,4736
O,999,79340,61563
O,1000,54354,74495
O,1001,24434,18286
O,1002,13474,75189
O,1003,97203,76253
O,1004,36997,33618
O,1005,53708,69738
O,1006,58289,6540
O,1007,80202,80259
O,1008,96008,37939
O,1009,77927,92584
O,1010,17748,71355
O,1011,45176,17884
O,1012,4160,73565
O,1013,89030,24831
O,1014,40633,58318
O,1015,22323,1974
O,1016,42145,67972
O,1017,91197,33925
O,1018,94470,42891
O,1019,10094,77758
O,1020,81394,93707
O,1021,82728,82338
O,1022,20232,24435
O,1023,95067,59739
O,1024,39081,50982
O,1025,66267,41997
O,1026,89979,15331
O,1027,34328,71792
O,1028,65951,57861
O,1029,33153,51941
O,1030,61993,35738
O,1031,32108,13866
O,1032,86854,51658
O,1033,60040,70722
O,1034,41035,31239
O,1035,34833,36686
O,1036,49194,62954
O,1037,60594,28767
O,1038,44237,697
O,1039,78,74222
O,1040,61567,32466
O,1041,12386,32599
O,1042,5046,40005
O,1043,53299,95510
O,1044,19367,42932
O,1045,34756,77777
O,1046,44993,16980
O,1047,48819,92931
O,1048,61456,83214
O,1049,7115,84321
O,1050,45363,81842
O,1051,7524,88559
O,1052,31762,68943
O,1053,65015,25335
O,1054,50873,59091
O,1055,69093,12539
O,1056,48349,5129
O,1057,45177,98312
O,1058,70660,98864
O,1059,99363,91581
O,1060,53736,39992
O,1061,96793,11889
O,1062,29234,22207
O,1063,83365,24364
O,1064,14549,81984
O,1065,77907,80942
O,1066,94911,44434
O,1067,45238,73649
O,1068,33679,32863
O,1069,32877,64039
O,1070,42824,49749
O,1071,75674,80477
O,1072,47352,12280
O,1073,22334,45118
O,1074,28359,60396
O,1075,48721,75490
O,1076,27515,48416
O,1077,37650,25411
O,1078,62955,44083
O,1079,71793,78396
O,1080,47252,15632
O,1081,2417,22803
O,1082,71615,11506
O,1083,17476,87052
O,1084,27639,95063
O,1085,89799,7273
O,1086,21785,31308
O,1087,92851,35197
O,1088,30736,26017
O,1089,53070,29259
O,1090,23790,62802
O,1091,4761,46047
O,1092,89203,14558
O,1093,83356,59854
O,1094,62378,9484
O,1095,52599,9119
O,1096,6274,38890
O,1097,12494,81343
O,1098,75872,14752
O,1099,27053,45714
O,1100,23739,7041
O,1101,1605,96761
O,1102,38760,26792
O,1103,52543,50756
O,1104,88209,96871
O,1105,41197,79769
O,1106,5594,19606
O,1107,57954,59614
O,1108,82572,5738
O,1109,4998,75610
O,1110,46462,78653
O,1111,57955,32674
O,1112,88987,35296
O,1113,67569,93427
O,1114,30122,82390
O,1115,94683,81410
O,1116,90102,97109
O,1117,16575,67222
O,1118,46763,83240
O,1119,75873,94181
O,1120,81701,22788
O,1121,67826,62988
O,1122,70187,34842
O,1123,73302,20242
O,1124,44432,46535
O,1125,83298,855
O,1126,60180,26940
O,1127,69430,65286
O,1128,68564,14120
O,1129,86490,6453
O,1130,42326,33422
O,1131,75711,49839
O,1132,28243,34824
O,1133,65384,86910
O,1134,63771,59876
O,1135,91426,36235
O,1136,70203,7048
O,1137,15203,47211
O,1138,96458,85334
O,1139,72816,1629
O,1140,37308,66682
O,1141,91669,38486
O,1142,35548,41847
O,1143,49992,81007
O,1144,27079,17627
O,1145,22001,96816
O,1146,57151,72035
O,1147,83791,47128
O,1148,12741,69158
O,1149,67934,83728
O,1150,94903,53469
O,1151,42468,27463
O,1152,99697,97159
O,1153,81407,20040
O,1154,77253,72242
O,1155,60793,1714
O,1156,91055,49887
O,1157,5781,63310
O,1158,56644,95996
O,1159,2924,52040
O,1160,83531,5104
O,1161,36065,91355
O,1162,57023,18736
O,1163,27441,5520
O,1164,30778,33808
O,1165,96057,78638
O,1166,31062,38078
O,1167,50818,72943
O,1168,35476,21927
O,1169,44948,8478
O,1170,65244,67719
O,1171,39622,9019
O,1172,77439,32330
O,1173,52909,96023
O,1174,50765,20511
O,1175,4138,13641
O,1176,31498,55601
O,1177,1298,84988
O,1178,88039,88126
O,1179,94811,40443
O,1180,31756,57054
O,1181,45904,82084
O,1182,14745,11021
O,1183,88520,50148
O,1184,78210,54028
O,1185,30827,54682
O,1186,6423,63318
O,1187,67518,42239
O,1188,4577,12705
O,1189,86407,56315
O,1190,35447,79918
O,1191,54822,14660
O,1192,91365,3278
O,1193,33613,92995
O,1194,23298,64922
O,1195,44066,74929
O,1196,70879,72503
O,1197,30575,61048
O,1198,3260,16679
O,1199,71032,77617
O,1200,74967,68859
O,1201,81227,46718
O,1202,29548,90715
O,1203,94354,4347
O,1204,5839,73641
O,1205,51172,22863
O,1206,6906,7765
O,1207,53660,75103
O,1208,23776,2268
O,1209,44227,59050
O,1210,44794,9710
O,1211,59833,92217
O,1212,92522,7395
O,1213,56158,94588
O,1214,70934,49912
O,1215,56149,97244
O,1216,28081,20295
O,1217,66541,80800
O,1218,47624,44302
O,1219,2821,93762
O,1220,16307,97712
O,1221,44948,8234
O,1222,72059,6001
O,1223,99607,11923
O,1224,11542,18921
O,1225,80561,56250
O,1226,87299,45303
O,1227,81053,83189
O,1228,86791,41903
O,1229,6961,51530
O,1230,89786,7979
O,1231,88053,90866
O,1232,77887,14634
O,1233,25627,74597
O,1234,24678,66190
O,1235,35571,39781
O,1236,75374,99570
O,1237,73203,67775
O,1238,58539,94582
O,1239,41336,14907
O,1240,9293,28310
O,1241,1189,42474
O,1242,12791,73876
O,1243,69963,9676
O,1244,89434,75036
O,1245,99814,61610
O,1246,13626,17675
O,1247,33616,18922
O,1248,49786,52583
O,1249,88457,84533
O,1250,3196,64679
O,1251,31431,36828
O,1252,80223,35018
O,1253,1290,29084
O,1254,41179,12771
O,1255,18531,95453
O,1256,25109,77809
O,1257,94752,74995
O,1258,40012,82953
O,1259,69911,52578
O,1260,6685,7140
O,1261,39102,98984
O,1262,52616,88595
O,1263,39829,26691
O,1264,33080,33595
O,1265,59280,79763
O,1266,86004,42081
O,1267,77944,68602
O,1268,44007,45048
O,1269,9791,96259
O,1270,23648,9428
O,1271,50377,69553
O,1272,93061,52787
O,1273,48491,15027
O,1274,15795,27813
O,1275,83979,79279
O,1276,64036,91349
O,1277,45355,9764
O,1278,48555,93930
O,1279,34363,29005
O,1280,36337,7159
O,1281,67574,7056
O,1282,20995,74125
O,1283,91354,12686
O,1284,14446,81217
O,1285,74789,93350
O,1286,65396,2679
O,1287,84344,140
O,1288,1161,59936
O,1289,87116,66439
O,1290,89849,85665
O,1291,38003,89708
O,1292,73637,69964
O,1293,43057,32638
O,1294,24168,39726
O,1295,69002,53605
O,1296,9304,88298
O,1297,17355,13569
O,1298,41785,47427
O,1299,91148,23372
O,1300,74826,14425
O,1301,81350,26061
O,1302,97517,74178
O,1303,16285,87812
O,1304,93825,86352
O,1305,5657,63345
O,1306,88116,64867
O,1307,51854,69048
O,1308,66837,47860
O,1309,17770,40065
O,1310,25611,67876
O,1311,53764,92273
O,1312,7766,61261
O,1313,15958,51014
O,1314,75307,42683
O,1315,35599,98880
O,1316,37195,86232
O,1317,80898,77728
O,1318,74874,99273
O,1319,60909,35957
O,1320,24602,49923
O,1321,56250,60483
O,1322,86091,2867
O,1323,23626,85917
O,1324,25186,19170
O,1325,99814,22374
O,1326,26538,77972
O,1327,22890,57076
O,1328,7243,71038
O,1329,98670,40727
O,1330,51166,99290
O,1331,74677,26391
O,1332,56835,67891
O,1333,80650,90009
O,1334,66394,99809
O,1335,80531,910
O,1336,41228,14928
O,1337,49427,66889
O,1338,5537,92015
O,1339,81261,98101
O,1340,12897,27329
O,1341,3973,86722
O,1342,93664,45810
O,1343,24399,95020
O,1344,35511,7589
O,1345,10906,85738
O,1346,68392,63457
O,1347,10408,21407
O,1348,35859,17117
O,1349,5295,53529
O,1350,39466,63429
O,1351,32985,19668
O,1352,88759,42348
O,1353,36528,96393
O,1354,75392,35858
O,1355,85200,44277
O,1356,71020,5029
O,1357,51535,96073
O,1358,85260,82917
O,1359,57542,39280
O,1360,51934,57869
O,1361,71315,75777
O,1362,429,27589
O,1363,95345,95115
O,1364,33475,12395
